	<span class="block1">Por favor, volte mais tarde!</span>
	<br/>
	<br/>
	<br/>
	<span class="block2">Acompanhe as novidades em nosso Twitter:</span>
	<br/>
	<br/>	
	<a href="https://twitter.com/mercadobitcoin" target="_blank" class="block2">
		<img src="/img/socialTwitter.png" />
		<br/>
		<span class="linkText">http://twitter.com/mercadobitcoin</span>
	</a>
<script type="text/javascript">
//<![CDATA[
(function() {
var _analytics_scr = document.createElement('script');
_analytics_scr.type = 'text/javascript'; _analytics_scr.async = true; _analytics_scr.src = '/_Incapsula_Resource?SWJIYLWA=2977d8d74f63d7f8fedbea018b7a1d05&ns=1';
var _analytics_elem = document.getElementsByTagName('script')[0]; _analytics_elem.parentNode.insertBefore(_analytics_scr, _analytics_elem);
})();
// ]]>
</script></body>
</html>
2017/08/21-03:00:01:UTC=<!doctype html>
<html>


	<head>
		<title>Mercado Bitcoin - Manuten&ccedil;&atilde;o</title>
		
		<meta charset="utf-8">
		<meta name="description" content="Compra e venda de Bitcoins na maior empresa de moedas digitais do Brasil">
		<meta name="author" content="Time Mercado Bitcoin">
		<meta name="keywords" content="bitcoin, comprar bitcoin, vender bitcoin, bitcoin brasil, stellar">
		<meta name="robots" content="noindex">
		<meta name="viewport" content="width=device-width, initial-scale=1, maximum-scale=1, user-scalable=no">

		<meta http-equiv="Cache-Control" content="no-cache, no-store, must-revalidate" />
		<meta http-equiv="Pragma" content="no-cache" />
		<meta http-equiv="Expires" content="0" />

		<link rel="shortcut icon" href="/img/favicon.ico">
		<meta property="og:image" content="/img/mb-logo-only.png" />
		<meta name="apple-mobile-web-app-capable" content="yes">
		<meta name="apple-mobile-web-app-title" content="MercadoBitcoin">
		<link rel="apple-touch-icon-precomposed" sizes="144x144" href="/img/apple-touch-icon-144-standard.png">
		<link rel="apple-touch-icon-precomposed" sizes="114x114" href="/img/apple-touch-icon-114-standard.png">
		<link rel="apple-touch-icon-precomposed" sizes="72x72" href="/img/apple-touch-icon-72-standard.png">
		<link rel="apple-touch-icon-precomposed" sizes="57x57" href="/img/apple-touch-icon-57-standard.png">
		<link rel="apple-touch-icon-precomposed" href="/img/apple-touch-icon-57-standard.png">
		<style>
			body { background-color: #293b49; color: #fff; margin-top: 110px; text-align: center;}
			.block1 { font-size: 28px; }
			.block2 { font-size: 18px; text-decoration: none; }
			.linkText { text-decoration: underline; color: #fff; }
			.linkText:HOVER { text-decoration: none !important; color: #eee; text-shadow: 1px 1px orange; }
		</style>
	</head>
<body>
	<img src="/img/logotipo_d.png" alt="Mercado Bitcoin" />
	<br/>
	<br/>
	<span class="block1">Estamos em manuten&ccedil;&atilde;o!</span>
	<br/>
	<span class="block1">Por favor, volte mais tarde!</span>
	<br/>
	<br/>
	<br/>
	<span class="block2">Acompanhe as novidades em nosso Twitter:</span>
	<br/>
	<br/>	
	<a href="https://twitter.com/mercadobitcoin" target="_blank" class="block2">
		<img src="/img/socialTwitter.png" />
		<br/>
		<span class="linkText">http://twitter.com/mercadobitcoin</span>
	</a>
<script type="text/javascript">
//<![CDATA[
(function() {
var _analytics_scr = document.createElement('script');
_analytics_scr.type = 'text/javascript'; _analytics_scr.async = true; _analytics_scr.src = '/_Incapsula_Resource?SWJIYLWA=2977d8d74f63d7f8fedbea018b7a1d05&ns=1';
var _analytics_elem = document.getElementsByTagName('script')[0]; _analytics_elem.parentNode.insertBefore(_analytics_scr, _analytics_elem);
})();
// ]]>
</script></body>
</html>
2017/08/21-04:00:01:UTC={"ticker":{"high":14099.65000000,"low":13935.00002000,"vol":48.61349541,"last":13950.00000000,"buy":13950.00000000,"sell":14069.99000000,"date":1503286128}}
2017/08/21-05:00:02:UTC={"ticker":{"high":14099.65000000,"low":13931.21000000,"vol":56.90276434,"last":13932.00000000,"buy":13932.00000000,"sell":14000.00000000,"date":1503290017}}
2017/08/21-06:00:02:UTC={"ticker":{"high":14099.65000000,"low":13900.00000000,"vol":63.66712613,"last":13900.00000000,"buy":13900.00000000,"sell":13950.00000000,"date":1503293333}}
2017/08/21-07:00:01:UTC={"ticker":{"high":14099.65000000,"low":13900.00000000,"vol":66.38668625,"last":13900.00000000,"buy":13900.00000000,"sell":13955.00000000,"date":1503297202}}
2017/08/21-08:00:02:UTC={"ticker":{"high":14099.65000000,"low":13895.00000000,"vol":66.87749436,"last":13953.00000000,"buy":13895.00000000,"sell":13953.00000000,"date":1503301044}}
2017/08/21-09:00:01:UTC={"ticker":{"high":14099.65000000,"low":13850.00000000,"vol":70.74560448,"last":13945.00000000,"buy":13851.00000000,"sell":13945.00000000,"date":1503305514}}
2017/08/21-10:00:01:UTC={"ticker":{"high":14099.65000000,"low":13850.00000000,"vol":71.65218176,"last":13850.00001000,"buy":13850.00001000,"sell":13945.00000000,"date":1503305963}}
2017/08/21-11:00:01:UTC={"ticker":{"high":14099.65000000,"low":13850.00000000,"vol":87.23473522,"last":14050.00000000,"buy":13950.00000000,"sell":14049.99999000,"date":1503312977}}
2017/08/21-12:00:01:UTC={"ticker":{"high":14099.65000000,"low":13850.00000000,"vol":88.55873481,"last":14060.53999000,"buy":13950.00000000,"sell":14060.53999000,"date":1503313432}}
2017/08/21-13:00:01:UTC={"ticker":{"high":14098.69999000,"low":13850.00000000,"vol":107.24881833,"last":14067.00000000,"buy":14001.00000000,"sell":14067.00000000,"date":1503320010}}
2017/08/21-14:00:01:UTC={"ticker":{"high":14080.00000000,"low":13850.00000000,"vol":136.32833711,"last":13910.00003000,"buy":13911.00006000,"sell":14069.98993000,"date":1503323437}}
2017/08/21-15:00:01:UTC={"ticker":{"high":14080.00000000,"low":13850.00000000,"vol":144.20480136,"last":13920.01001000,"buy":13920.01002000,"sell":14056.99000000,"date":1503324827}}
2017/08/21-16:00:02:UTC={"ticker":{"high":14077.80000000,"low":13850.00000000,"vol":161.98814769,"last":14000.00000000,"buy":13999.00000000,"sell":14000.00000000,"date":1503331106}}
2017/08/21-17:00:02:UTC={"ticker":{"high":14077.80000000,"low":13750.00000000,"vol":213.55186235,"last":13890.00000000,"buy":13886.98897000,"sell":13890.00000000,"date":1503334016}}
2017/08/21-18:00:02:UTC={"ticker":{"high":14077.80000000,"low":13750.00000000,"vol":219.03424868,"last":13840.00000000,"buy":13800.00000000,"sell":13840.00000000,"date":1503334786}}
2017/08/21-19:00:01:UTC={"ticker":{"high":14077.80000000,"low":13750.00000000,"vol":241.08467205,"last":13765.00013000,"buy":13765.00001000,"sell":13865.00000000,"date":1503340896}}
2017/08/21-20:00:01:UTC={"ticker":{"high":14077.80000000,"low":13750.00000000,"vol":240.23251471,"last":13800.10010000,"buy":13800.10011000,"sell":13900.00000000,"date":1503343399}}
2017/08/21-21:00:02:UTC={"ticker":{"high":14070.00000000,"low":13750.00000000,"vol":255.25616891,"last":13922.99896000,"buy":13830.00006000,"sell":13922.99896000,"date":1503348724}}
2017/08/21-22:00:02:UTC={"ticker":{"high":14070.00000000,"low":13750.00000000,"vol":264.15604364,"last":13900.00000000,"buy":13899.99000000,"sell":13900.00000000,"date":1503352316}}
2017/08/21-23:00:01:UTC={"ticker":{"high":14070.00000000,"low":13750.00000000,"vol":270.86312010,"last":13831.00000000,"buy":13832.00000000,"sell":13910.00000000,"date":1503353170}}
2017/08/22-00:00:02:UTC={"ticker":{"high":14070.00000000,"low":13750.00000000,"vol":292.04233454,"last":13898.99999000,"buy":13850.00000000,"sell":13898.99999000,"date":1503359658}}
2017/08/22-01:00:02:UTC={"ticker":{"high":14070.00000000,"low":13750.00000000,"vol":294.83686636,"last":13898.99997000,"buy":13820.00000000,"sell":13898.99997000,"date":1503361429}}
2017/08/22-02:00:02:UTC={"ticker":{"high":14070.00000000,"low":13500.00000000,"vol":335.75408302,"last":13500.00000000,"buy":13500.00000000,"sell":13539.00000000,"date":1503366094}}
2017/08/22-03:00:02:UTC={"ticker":{"high":14070.00000000,"low":13302.13000000,"vol":381.05314114,"last":13320.00000000,"buy":13320.00000000,"sell":13331.00000000,"date":1503368527}}
2017/08/22-04:00:01:UTC={"ticker":{"high":14070.00000000,"low":13220.00000000,"vol":402.97891970,"last":13320.00000000,"buy":13261.00000000,"sell":13320.00000000,"date":1503373727}}
2017/08/22-05:00:02:UTC={"ticker":{"high":14070.00000000,"low":13201.00000000,"vol":408.76442336,"last":13201.00000000,"buy":13201.00000000,"sell":13211.00000000,"date":1503376303}}
2017/08/22-06:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":428.10615959,"last":13400.00000000,"buy":13331.00000000,"sell":13400.00000000,"date":1503381259}}
2017/08/22-07:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":428.08791710,"last":13400.00000000,"buy":13331.00000000,"sell":13400.00000000,"date":1503381259}}
2017/08/22-08:00:02:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":439.65103861,"last":13389.99999000,"buy":13303.00001000,"sell":13386.99000000,"date":1503388359}}
2017/08/22-09:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":439.33796495,"last":13378.00000000,"buy":13303.00001000,"sell":13378.00000000,"date":1503389426}}
2017/08/22-10:00:02:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":437.23241214,"last":13284.50000000,"buy":13284.50000000,"sell":13299.00000000,"date":1503392003}}
2017/08/22-11:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":434.78277988,"last":13401.99071000,"buy":13402.01171000,"sell":13552.99899000,"date":1503399582}}
2017/08/22-12:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":445.04762918,"last":13545.00000000,"buy":13410.00000000,"sell":13500.00000000,"date":1503403117}}
2017/08/22-13:00:01:UTC={"ticker":{"high":14070.00000000,"low":13000.00000000,"vol":452.46558184,"last":13699.00000000,"buy":13631.00000000,"sell":13699.00000000,"date":1503406792}}
2017/08/22-14:00:01:UTC={"ticker":{"high":14067.97997000,"low":13000.00000000,"vol":441.61886752,"last":13834.99999000,"buy":13750.00001000,"sell":13834.99999000,"date":1503410395}}
2017/08/22-15:00:02:UTC={"ticker":{"high":14000.00000000,"low":13000.00000000,"vol":432.91243505,"last":13850.00000000,"buy":13849.99999000,"sell":13850.00000000,"date":1503413972}}
2017/08/22-16:00:02:UTC={"ticker":{"high":14000.00000000,"low":13000.00000000,"vol":435.38209060,"last":13749.00101000,"buy":13749.00101000,"sell":13878.98998000,"date":1503417521}}
2017/08/22-17:00:01:UTC={"ticker":{"high":13950.00000000,"low":13000.00000000,"vol":404.55116177,"last":13800.00208000,"buy":13800.00203000,"sell":13949.97999000,"date":1503421108}}
2017/08/22-18:00:01:UTC={"ticker":{"high":14000.00000000,"low":13000.00000000,"vol":406.91848252,"last":13987.99797000,"buy":13870.06501000,"sell":13987.99797000,"date":1503424653}}
2017/08/22-19:00:01:UTC={"ticker":{"high":14200.00000000,"low":13000.00000000,"vol":433.30179709,"last":14000.00000000,"buy":14001.01100000,"sell":14189.97792000,"date":1503427947}}
2017/08/22-20:00:02:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":449.88655417,"last":14289.99999000,"buy":14289.99999000,"sell":14290.00000000,"date":1503431702}}
2017/08/22-21:00:02:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":467.15114385,"last":14148.93883000,"buy":14001.00100000,"sell":14148.93883000,"date":1503435554}}
2017/08/22-22:00:01:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":474.49562587,"last":13990.00000000,"buy":13990.00100000,"sell":14099.00000000,"date":1503439029}}
2017/08/22-23:00:02:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":471.19409022,"last":14097.99999000,"buy":14010.00001000,"sell":14095.99999000,"date":1503439557}}
2017/08/23-00:00:01:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":468.65603044,"last":13932.00000000,"buy":13932.00000000,"sell":13950.00000000,"date":1503445616}}
2017/08/23-01:00:01:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":469.56561178,"last":14038.99000000,"buy":13932.00101000,"sell":14038.00000000,"date":1503447076}}
2017/08/23-02:00:02:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":446.67830163,"last":14092.97899000,"buy":13952.98002000,"sell":14092.97898000,"date":1503451185}}
2017/08/23-03:00:01:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":389.21385642,"last":14099.47000000,"buy":14075.00000000,"sell":14099.47000000,"date":1503457117}}
2017/08/23-04:00:02:UTC={"ticker":{"high":14299.00000000,"low":13000.00000000,"vol":384.50290251,"last":14051.00000000,"buy":14051.00000000,"sell":14099.46000000,"date":1503460393}}
2017/08/23-05:00:37:UTC=
2017/08/23-06:00:01:UTC={"ticker":{"high":14299.00000000,"low":13016.00000000,"vol":356.82413327,"last":14190.00000000,"buy":14080.01101000,"sell":14189.99959000,"date":1503467444}}
2017/08/23-07:00:42:UTC=
2017/08/23-08:00:01:UTC={"ticker":{"high":14299.00000000,"low":13163.00101000,"vol":344.67493032,"last":14100.00000000,"buy":14030.01000000,"sell":14100.00000000,"date":1503474882}}
2017/08/23-09:00:01:UTC={"ticker":{"high":14299.00000000,"low":13181.10000000,"vol":342.36547471,"last":14100.00000000,"buy":14040.00000000,"sell":14100.00000000,"date":1503477627}}
2017/08/23-10:00:01:UTC={"ticker":{"high":14299.00000000,"low":13270.00000000,"vol":337.15688986,"last":14190.00000000,"buy":14189.99999000,"sell":14190.00000000,"date":1503482308}}
2017/08/23-11:00:01:UTC={"ticker":{"high":14299.00000000,"low":13270.00000000,"vol":351.25101985,"last":14203.00000000,"buy":14203.00000000,"sell":14289.98999000,"date":1503483573}}
2017/08/23-12:00:01:UTC={"ticker":{"high":14299.00000000,"low":13345.00000000,"vol":349.09644444,"last":14279.97994000,"buy":14111.02118000,"sell":14279.98999000,"date":1503489423}}
2017/08/23-13:00:02:UTC={"ticker":{"high":14299.00000000,"low":13625.00000000,"vol":339.91127038,"last":14260.00000000,"buy":14201.00000000,"sell":14260.00000000,"date":1503492988}}
2017/08/23-14:00:01:UTC={"ticker":{"high":14299.00000000,"low":13700.00000000,"vol":338.58940474,"last":14180.00002000,"buy":14180.00002000,"sell":14274.99799000,"date":1503495336}}
2017/08/23-15:00:01:UTC={"ticker":{"high":14299.00000000,"low":13716.00018000,"vol":330.77876562,"last":14155.00000000,"buy":14160.00000000,"sell":14195.00000000,"date":1503498781}}
2017/08/23-16:00:01:UTC={"ticker":{"high":14299.00000000,"low":13731.00000000,"vol":331.36668789,"last":14151.10000000,"buy":14151.10000000,"sell":14179.47000000,"date":1503501786}}
2017/08/23-17:00:01:UTC={"ticker":{"high":14299.00000000,"low":13800.00208000,"vol":322.34619691,"last":14240.00000000,"buy":14240.00000000,"sell":14299.00000000,"date":1503507413}}
2017/08/23-18:00:01:UTC={"ticker":{"high":14500.00000000,"low":13852.40000000,"vol":348.90474860,"last":14230.00000000,"buy":14225.00000000,"sell":14230.00000000,"date":1503510819}}
2017/08/23-19:00:02:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":319.17119702,"last":14250.00000000,"buy":14225.00000000,"sell":14250.00000000,"date":1503514580}}
2017/08/23-20:00:01:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":316.60008373,"last":14201.00000000,"buy":14201.00000000,"sell":14240.00000000,"date":1503517310}}
2017/08/23-21:00:01:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":299.24413011,"last":14206.00000000,"buy":14206.00000000,"sell":14260.00000000,"date":1503521126}}
2017/08/23-22:00:01:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":297.27661344,"last":14250.00000000,"buy":14165.00000000,"sell":14249.99999000,"date":1503523423}}
2017/08/23-23:00:02:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":304.87393627,"last":14197.96993000,"buy":14171.99000000,"sell":14184.99998000,"date":1503528904}}
2017/08/24-00:00:01:UTC={"ticker":{"high":14500.00000000,"low":13931.00000000,"vol":321.05098147,"last":14250.06204000,"buy":14150.00202000,"sell":14250.06204000,"date":1503532327}}
2017/08/24-01:00:02:UTC={"ticker":{"high":14500.00000000,"low":13932.00000000,"vol":319.42119620,"last":14239.99589000,"buy":14132.00103000,"sell":14239.99588000,"date":1503533141}}
2017/08/24-02:00:01:UTC={"ticker":{"high":14500.00000000,"low":13980.00000000,"vol":323.82039542,"last":14230.78000000,"buy":14230.78000000,"sell":14297.96999000,"date":1503539818}}
2017/08/24-03:00:02:UTC={"ticker":{"high":14500.00000000,"low":14030.00000000,"vol":317.43740271,"last":14349.90000000,"buy":14339.99991000,"sell":14349.90000000,"date":1503542895}}
2017/08/24-04:00:01:UTC={"ticker":{"high":14500.00000000,"low":14030.00000000,"vol":317.43727233,"last":14300.00000000,"buy":14250.00000000,"sell":14300.00000000,"date":1503543655}}
2017/08/24-05:00:01:UTC={"ticker":{"high":14500.00000000,"low":14030.00000000,"vol":333.63658682,"last":14152.00104000,"buy":14160.00104000,"sell":14342.64743000,"date":1503549978}}
2017/08/24-06:00:02:UTC={"ticker":{"high":14500.00000000,"low":14030.00000000,"vol":336.10567531,"last":14157.00000000,"buy":14157.00000000,"sell":14200.00000000,"date":1503553311}}
2017/08/24-07:00:01:UTC={"ticker":{"high":14500.00000000,"low":14030.01000000,"vol":333.29436164,"last":14240.00000000,"buy":14160.00000000,"sell":14240.00000000,"date":1503557436}}
2017/08/24-08:00:01:UTC={"ticker":{"high":14500.00000000,"low":14030.01000000,"vol":332.59922794,"last":14249.99899000,"buy":14125.66109000,"sell":14249.99899000,"date":1503561175}}
2017/08/24-09:00:01:UTC={"ticker":{"high":14500.00000000,"low":14035.00000000,"vol":332.76803296,"last":14287.99999000,"buy":14127.04400000,"sell":14287.99999000,"date":1503562824}}
2017/08/24-10:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":332.73638734,"last":14131.21110000,"buy":14131.24311000,"sell":14287.99899000,"date":1503565171}}
2017/08/24-11:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":313.74207797,"last":14188.00000000,"buy":14111.00000000,"sell":14188.00000000,"date":1503571597}}
2017/08/24-12:00:02:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":302.11090112,"last":14245.75000000,"buy":14200.00000000,"sell":14245.74000000,"date":1503575520}}
2017/08/24-13:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":292.86216934,"last":14240.00000000,"buy":14240.00000000,"sell":14250.00000000,"date":1503579298}}
2017/08/24-14:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":290.04338823,"last":14200.00000000,"buy":14200.00000000,"sell":14299.99900000,"date":1503582146}}
2017/08/24-15:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":287.08888794,"last":14338.99900000,"buy":14232.11000000,"sell":14338.99900000,"date":1503586792}}
2017/08/24-16:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":280.69315541,"last":14275.00000000,"buy":14275.00000000,"sell":14337.00000000,"date":1503587441}}
2017/08/24-17:00:01:UTC={"ticker":{"high":14500.00000000,"low":14050.00000000,"vol":279.08044204,"last":14330.00000000,"buy":14222.00001000,"sell":14330.00000000,"date":1503593104}}
2017/08/24-18:00:01:UTC={"ticker":{"high":14400.00000000,"low":14050.00000000,"vol":242.02880803,"last":14280.00000000,"buy":14251.00000000,"sell":14280.00000000,"date":1503595626}}
2017/08/24-19:00:01:UTC={"ticker":{"high":14395.99999000,"low":14050.00000000,"vol":247.13242600,"last":14319.95000000,"buy":14319.95000000,"sell":14330.00000000,"date":1503600522}}
2017/08/24-20:00:02:UTC={"ticker":{"high":14399.89999000,"low":14050.00000000,"vol":249.15326006,"last":14350.00000000,"buy":14350.00000000,"sell":14399.00000000,"date":1503604298}}
2017/08/24-21:00:01:UTC={"ticker":{"high":14400.00000000,"low":14050.00000000,"vol":240.93601816,"last":14400.00000000,"buy":14315.00000000,"sell":14400.00000000,"date":1503608307}}
2017/08/24-22:00:02:UTC={"ticker":{"high":14400.00000000,"low":14050.00000000,"vol":248.01561277,"last":14390.00000000,"buy":14305.00000000,"sell":14390.00000000,"date":1503606727}}
2017/08/24-23:00:01:UTC={"ticker":{"high":14500.00000000,"low":14052.00000000,"vol":274.17317800,"last":14500.00000000,"buy":14500.00000000,"sell":14500.00101000,"date":1503614851}}
2017/08/25-00:00:02:UTC={"ticker":{"high":14795.00000000,"low":14070.00000000,"vol":281.88902493,"last":14486.00000000,"buy":14550.00101000,"sell":14680.00000000,"date":1503618355}}
2017/08/25-01:00:01:UTC={"ticker":{"high":14795.00000000,"low":14070.00000000,"vol":289.86722793,"last":14555.00105000,"buy":14557.00000000,"sell":14718.99000000,"date":1503619596}}
2017/08/25-02:00:02:UTC={"ticker":{"high":14795.00000000,"low":14070.00000000,"vol":312.75402309,"last":14522.01100000,"buy":14522.03300000,"sell":14641.99899000,"date":1503625309}}
2017/08/25-03:00:01:UTC={"ticker":{"high":14795.00000000,"low":14070.00000000,"vol":309.11687447,"last":14601.00000000,"buy":14601.00000000,"sell":14628.00000000,"date":1503626390}}
2017/08/25-04:00:01:UTC={"ticker":{"high":14795.00000000,"low":14081.02100000,"vol":313.88982137,"last":14611.61001000,"buy":14611.71002000,"sell":14700.00000000,"date":1503632330}}
2017/08/25-05:00:02:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":309.91685838,"last":14595.01301000,"buy":14593.00103000,"sell":14689.89850000,"date":1503636102}}
2017/08/25-06:00:01:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":307.09016965,"last":14689.88797000,"buy":14565.22001000,"sell":14687.99994000,"date":1503637698}}
2017/08/25-07:00:01:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":304.23786337,"last":14621.45000000,"buy":14600.00000000,"sell":14621.45000000,"date":1503643809}}
2017/08/25-08:00:01:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":304.02794315,"last":14621.45000000,"buy":14600.00000000,"sell":14621.45000000,"date":1503646325}}
2017/08/25-09:00:01:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":305.09060723,"last":14550.00000000,"buy":14558.99000000,"sell":14621.44000000,"date":1503649999}}
2017/08/25-10:00:01:UTC={"ticker":{"high":14795.00000000,"low":14109.00000000,"vol":306.95354751,"last":14678.87996000,"buy":14551.17601000,"sell":14678.88000000,"date":1503653499}}
2017/08/25-11:00:01:UTC={"ticker":{"high":14795.00000000,"low":14111.00000000,"vol":311.40963286,"last":14580.02100000,"buy":14580.02200000,"sell":14699.98899000,"date":1503657866}}
2017/08/25-12:00:01:UTC={"ticker":{"high":14795.00000000,"low":14188.00000000,"vol":321.37052692,"last":14700.00000000,"buy":14700.00000000,"sell":14750.00000000,"date":1503662166}}
2017/08/25-13:00:02:UTC={"ticker":{"high":14795.00000000,"low":14188.00000000,"vol":321.11911775,"last":14705.00000000,"buy":14705.00000000,"sell":14750.00000000,"date":1503662385}}
2017/08/25-14:00:07:UTC={"ticker":{"high":14800.00000000,"low":14200.00000000,"vol":332.10945451,"last":14769.99999000,"buy":14769.99999000,"sell":14799.00000000,"date":1503666608}}
2017/08/25-15:00:02:UTC={"ticker":{"high":14800.00000000,"low":14200.00000000,"vol":339.00095697,"last":14790.00000000,"buy":14760.00000000,"sell":14790.00000000,"date":1503670634}}
2017/08/25-16:00:02:UTC={"ticker":{"high":14800.00000000,"low":14200.00000000,"vol":345.08686002,"last":14800.00000000,"buy":14795.50000000,"sell":14799.99999000,"date":1503673185}}
2017/08/25-17:00:01:UTC={"ticker":{"high":14930.00000000,"low":14200.00000000,"vol":372.83925053,"last":14930.00000000,"buy":14800.00100000,"sell":14899.99999000,"date":1503676792}}
2017/08/25-18:00:01:UTC={"ticker":{"high":14999.99997000,"low":14200.00000000,"vol":389.40888290,"last":14988.00000000,"buy":14951.00000000,"sell":14988.00000000,"date":1503683169}}
2017/08/25-19:00:01:UTC={"ticker":{"high":14999.99997000,"low":14259.00000000,"vol":386.64984772,"last":14950.00000000,"buy":14900.01000000,"sell":14950.00000000,"date":1503685455}}
2017/08/25-20:00:01:UTC={"ticker":{"high":14999.99997000,"low":14300.00000000,"vol":391.27469020,"last":14900.00000000,"buy":14900.00000000,"sell":14971.99999000,"date":1503687576}}
2017/08/25-21:00:01:UTC={"ticker":{"high":14999.99997000,"low":14300.00002000,"vol":427.97940660,"last":14750.00000000,"buy":14750.00000000,"sell":14799.00000000,"date":1503694653}}
2017/08/25-22:00:01:UTC={"ticker":{"high":14999.99997000,"low":14310.00000000,"vol":432.54875403,"last":14760.00000000,"buy":14760.00000000,"sell":14800.00000000,"date":1503696648}}
2017/08/25-23:00:02:UTC={"ticker":{"high":14999.99997000,"low":14350.00000000,"vol":423.96453659,"last":14710.00001000,"buy":14710.50001000,"sell":14799.99999000,"date":1503699095}}
2017/08/26-00:00:01:UTC={"ticker":{"high":14999.99997000,"low":14480.00000000,"vol":362.93905463,"last":14888.99000000,"buy":14888.99000000,"sell":14896.00000000,"date":1503704377}}
2017/08/26-01:00:01:UTC={"ticker":{"high":14999.99997000,"low":14500.00000000,"vol":352.67878962,"last":14840.32000000,"buy":14875.00000000,"sell":14896.00000000,"date":1503705588}}
2017/08/26-02:00:02:UTC={"ticker":{"high":14999.99997000,"low":14520.00000000,"vol":341.11871267,"last":14730.00000000,"buy":14725.30000000,"sell":14730.00000000,"date":1503710883}}
2017/08/26-03:00:01:UTC={"ticker":{"high":14999.99997000,"low":14522.00000000,"vol":334.26559034,"last":14750.00000000,"buy":14750.00000000,"sell":14849.99899000,"date":1503713488}}
2017/08/26-04:00:01:UTC={"ticker":{"high":14999.99997000,"low":14550.00000000,"vol":331.66301694,"last":14745.00000000,"buy":14745.00000000,"sell":14779.00000000,"date":1503716380}}
2017/08/26-05:00:01:UTC={"ticker":{"high":14999.99997000,"low":14550.00000000,"vol":322.62140278,"last":14745.00001000,"buy":14745.00001000,"sell":14844.99999000,"date":1503719966}}
2017/08/26-06:00:01:UTC={"ticker":{"high":14999.99997000,"low":14550.00000000,"vol":323.44766435,"last":14899.99000000,"buy":14750.28603000,"sell":14899.93999000,"date":1503726329}}
2017/08/26-07:00:02:UTC={"ticker":{"high":14999.99997000,"low":14550.00000000,"vol":323.44766435,"last":14899.99000000,"buy":14750.45206000,"sell":14899.92999000,"date":1503726329}}
2017/08/26-08:00:01:UTC={"ticker":{"high":14999.99997000,"low":14550.00000000,"vol":323.76017601,"last":14898.47000000,"buy":14754.45791000,"sell":14898.43000000,"date":1503733059}}
2017/08/26-09:00:01:UTC={"ticker":{"high":14999.99997000,"low":14551.00000000,"vol":322.00643725,"last":14889.99000000,"buy":14753.91278000,"sell":14889.98000000,"date":1503736488}}
2017/08/26-10:00:01:UTC={"ticker":{"high":14999.99997000,"low":14580.00000000,"vol":319.11171440,"last":14760.21005000,"buy":14760.21005000,"sell":14799.60000000,"date":1503740775}}
2017/08/26-11:00:01:UTC={"ticker":{"high":14999.99997000,"low":14597.99999000,"vol":312.15130877,"last":14762.48309000,"buy":14762.48414000,"sell":14896.97998000,"date":1503744965}}
2017/08/26-12:00:02:UTC={"ticker":{"high":14999.99997000,"low":14600.00000000,"vol":311.79746933,"last":14896.97998000,"buy":14800.00001000,"sell":14896.95992000,"date":1503745304}}
2017/08/26-13:00:01:UTC={"ticker":{"high":14999.99997000,"low":14651.00001000,"vol":309.22331314,"last":14760.11002000,"buy":14760.11105000,"sell":14887.94995000,"date":1503749462}}
